node21_img_id,original_image_name,found_path
c0215,c0215,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0215.mha
c0216,c0216,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0216.mha
c0226,c0226,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0226.mha
c0229,c0229,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0229.mha
c0232,c0232,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0232.mha
c0234,c0234,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0234.mha
c0237,c0237,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0237.mha
c0240,c0240,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0240.mha
c0243,c0243,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0243.mha
c0245,c0245,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0245.mha
c0247,c0247,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0247.mha
c0252,c0252,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0252.mha
c0257,c0257,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0257.mha
c0258,c0258,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0258.mha
c0259,c0259,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0259.mha
c0260,c0260,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0260.mha
c0263,c0263,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0263.mha
c0267,c0267,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0267.mha
c0270,c0270,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0270.mha
c0277,c0277,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0277.mha
c0281,c0281,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0281.mha
c0285,c0285,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0285.mha
c0287,c0287,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0287.mha
c0288,c0288,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0288.mha
c0290,c0290,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0290.mha
c0291,c0291,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0291.mha
c0295,c0295,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0295.mha
c0297,c0297,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0297.mha
c0306,c0306,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0306.mha
c0309,c0309,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0309.mha
c0312,c0312,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0312.mha
c0313,c0313,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0313.mha
c0314,c0314,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0314.mha
c0321,c0321,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0321.mha
c0325,c0325,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0325.mha
c0335,c0335,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0335.mha
c0347,c0347,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0347.mha
c0348,c0348,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0348.mha
c0353,c0353,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0353.mha
c0354,c0354,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0354.mha
c0357,c0357,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0357.mha
c0359,c0359,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0359.mha
c0362,c0362,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0362.mha
c0363,c0363,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0363.mha
c0365,c0365,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0365.mha
c0368,c0368,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0368.mha
c0371,c0371,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0371.mha
c0372,c0372,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0372.mha
c0373,c0373,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0373.mha
c0374,c0374,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0374.mha
c0377,c0377,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0377.mha
c0385,c0385,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0385.mha
c0387,c0387,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0387.mha
c0394,c0394,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0394.mha
c0396,c0396,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0396.mha
c0400,c0400,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0400.mha
c0402,c0402,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0402.mha
c0407,c0407,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0407.mha
c0408,c0408,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0408.mha
c0409,c0409,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0409.mha
c0410,c0410,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0410.mha
c0412,c0412,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0412.mha
c0415,c0415,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0415.mha
c0416,c0416,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0416.mha
c0418,c0418,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0418.mha
c0421,c0421,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0421.mha
c0422,c0422,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0422.mha
c0424,c0424,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0424.mha
c0428,c0428,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0428.mha
c0429,c0429,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0429.mha
c0431,c0431,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0431.mha
c0433,c0433,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0433.mha
c0434,c0434,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0434.mha
c0436,c0436,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0436.mha
c0441,c0441,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0441.mha
c0443,c0443,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0443.mha
c0446,c0446,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0446.mha
c0448,c0448,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0448.mha
c0450,c0450,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0450.mha
c0451,c0451,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0451.mha
c0456,c0456,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0456.mha
c0457,c0457,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0457.mha
c0458,c0458,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0458.mha
c0473,c0473,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0473.mha
c0474,c0474,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0474.mha
c0476,c0476,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0476.mha
c0477,c0477,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0477.mha
c0478,c0478,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0478.mha
c0486,c0486,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0486.mha
c0488,c0488,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0488.mha
c0489,c0489,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0489.mha
c0493,c0493,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0493.mha
c0494,c0494,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0494.mha
c0497,c0497,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0497.mha
c0500,c0500,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0500.mha
c0507,c0507,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0507.mha
c0508,c0508,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0508.mha
c0511,c0511,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0511.mha
c0513,c0513,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0513.mha
c0514,c0514,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0514.mha
c0516,c0516,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0516.mha
c0517,c0517,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0517.mha
c0518,c0518,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0518.mha
c0520,c0520,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0520.mha
c0521,c0521,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0521.mha
c0522,c0522,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0522.mha
c0524,c0524,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0524.mha
c0525,c0525,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0525.mha
c0526,c0526,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0526.mha
c0527,c0527,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0527.mha
c0528,c0528,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0528.mha
c0529,c0529,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0529.mha
c0530,c0530,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0530.mha
c0532,c0532,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0532.mha
c0534,c0534,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0534.mha
c0535,c0535,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0535.mha
c0538,c0538,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0538.mha
c0540,c0540,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0540.mha
c0541,c0541,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0541.mha
c0542,c0542,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0542.mha
c0547,c0547,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0547.mha
c0551,c0551,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0551.mha
c0552,c0552,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0552.mha
c0553,c0553,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0553.mha
c0554,c0554,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0554.mha
c0556,c0556,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0556.mha
c0557,c0557,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0557.mha
c0558,c0558,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0558.mha
c0560,c0560,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0560.mha
c0563,c0563,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0563.mha
c0564,c0564,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0564.mha
c0566,c0566,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0566.mha
c0574,c0574,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0574.mha
c0575,c0575,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0575.mha
c0578,c0578,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0578.mha
c0584,c0584,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0584.mha
c0585,c0585,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0585.mha
c0592,c0592,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0592.mha
c0593,c0593,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0593.mha
c0596,c0596,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0596.mha
c0597,c0597,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0597.mha
c0598,c0598,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0598.mha
c0602,c0602,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0602.mha
c0604,c0604,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0604.mha
c0605,c0605,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0605.mha
c0606,c0606,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0606.mha
c0607,c0607,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0607.mha
c0608,c0608,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0608.mha
c0609,c0609,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0609.mha
c0611,c0611,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0611.mha
c0621,c0621,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0621.mha
c0622,c0622,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0622.mha
c0623,c0623,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0623.mha
c0630,c0630,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0630.mha
c0633,c0633,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0633.mha
c0636,c0636,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0636.mha
c0647,c0647,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0647.mha
c0648,c0648,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0648.mha
c0649,c0649,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0649.mha
c0655,c0655,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0655.mha
c0657,c0657,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0657.mha
c0660,c0660,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0660.mha
c0662,c0662,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0662.mha
c0672,c0672,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0672.mha
c0673,c0673,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0673.mha
c0683,c0683,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0683.mha
c0684,c0684,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0684.mha
c0685,c0685,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0685.mha
c0688,c0688,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0688.mha
c0693,c0693,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0693.mha
c0694,c0694,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0694.mha
c0696,c0696,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0696.mha
c0700,c0700,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0700.mha
c0701,c0701,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0701.mha
c0711,c0711,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0711.mha
c0713,c0713,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0713.mha
c0715,c0715,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0715.mha
c0722,c0722,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0722.mha
c0725,c0725,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0725.mha
c0727,c0727,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0727.mha
c0734,c0734,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0734.mha
c0737,c0737,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0737.mha
c0738,c0738,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0738.mha
c0740,c0740,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0740.mha
c0741,c0741,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0741.mha
c0746,c0746,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0746.mha
c0749,c0749,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0749.mha
c0751,c0751,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0751.mha
c0752,c0752,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0752.mha
c0756,c0756,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0756.mha
c0757,c0757,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0757.mha
c0760,c0760,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0760.mha
c0761,c0761,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0761.mha
c0762,c0762,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0762.mha
c0766,c0766,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0766.mha
c0771,c0771,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0771.mha
c0774,c0774,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0774.mha
c0775,c0775,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0775.mha
c0776,c0776,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0776.mha
c0777,c0777,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0777.mha
c0779,c0779,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0779.mha
c0780,c0780,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0780.mha
c0786,c0786,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0786.mha
c0789,c0789,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0789.mha
c0806,c0806,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0806.mha
c0808,c0808,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0808.mha
c0812,c0812,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0812.mha
c0817,c0817,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0817.mha
c0822,c0822,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0822.mha
c0824,c0824,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0824.mha
c0834,c0834,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0834.mha
c0837,c0837,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0837.mha
c0840,c0840,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0840.mha
c0848,c0848,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0848.mha
c0854,c0854,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0854.mha
c0855,c0855,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0855.mha
c0856,c0856,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0856.mha
c0859,c0859,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0859.mha
c0860,c0860,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0860.mha
c0862,c0862,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0862.mha
c0863,c0863,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0863.mha
c0868,c0868,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0868.mha
c0872,c0872,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0872.mha
c0875,c0875,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0875.mha
c0877,c0877,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0877.mha
c0878,c0878,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0878.mha
c0885,c0885,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0885.mha
c0887,c0887,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0887.mha
c0888,c0888,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0888.mha
c0889,c0889,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0889.mha
c0890,c0890,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0890.mha
c0891,c0891,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0891.mha
c0894,c0894,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0894.mha
c0895,c0895,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0895.mha
c0897,c0897,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0897.mha
c0901,c0901,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0901.mha
c0903,c0903,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0903.mha
c0908,c0908,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0908.mha
c0909,c0909,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0909.mha
c0912,c0912,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0912.mha
c0913,c0913,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0913.mha
c0918,c0918,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0918.mha
c0921,c0921,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0921.mha
c0923,c0923,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0923.mha
c0932,c0932,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0932.mha
c0934,c0934,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0934.mha
c0935,c0935,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0935.mha
c0936,c0936,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0936.mha
c0940,c0940,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0940.mha
c0941,c0941,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0941.mha
c0943,c0943,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0943.mha
c0945,c0945,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0945.mha
c0946,c0946,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0946.mha
c0953,c0953,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0953.mha
c0960,c0960,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0960.mha
c0961,c0961,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0961.mha
c0968,c0968,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0968.mha
c0971,c0971,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0971.mha
c0972,c0972,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0972.mha
c0974,c0974,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0974.mha
c0981,c0981,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0981.mha
c0982,c0982,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0982.mha
c0983,c0983,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0983.mha
c0985,c0985,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0985.mha
c0986,c0986,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0986.mha
c0990,c0990,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0990.mha
c0995,c0995,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0995.mha
c0998,c0998,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0998.mha
c0999,c0999,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c0999.mha
c1000,c1000,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1000.mha
c1003,c1003,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1003.mha
c1004,c1004,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1004.mha
c1009,c1009,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1009.mha
c1010,c1010,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1010.mha
c1012,c1012,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1012.mha
c1013,c1013,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1013.mha
c1016,c1016,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1016.mha
c1017,c1017,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1017.mha
c1028,c1028,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1028.mha
c1029,c1029,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1029.mha
c1033,c1033,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1033.mha
c1034,c1034,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1034.mha
c1037,c1037,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1037.mha
c1043,c1043,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1043.mha
c1044,c1044,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1044.mha
c1047,c1047,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1047.mha
c1050,c1050,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1050.mha
c1051,c1051,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1051.mha
c1056,c1056,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1056.mha
c1058,c1058,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1058.mha
c1062,c1062,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1062.mha
c1065,c1065,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1065.mha
c1066,c1066,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1066.mha
c1068,c1068,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1068.mha
c1070,c1070,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1070.mha
c1079,c1079,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1079.mha
c1081,c1081,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1081.mha
c1082,c1082,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1082.mha
c1083,c1083,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1083.mha
c1084,c1084,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1084.mha
c1085,c1085,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1085.mha
c1086,c1086,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1086.mha
c1087,c1087,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1087.mha
c1093,c1093,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1093.mha
c1101,c1101,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1101.mha
c1106,c1106,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1106.mha
c1107,c1107,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1107.mha
c1108,c1108,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1108.mha
c1113,c1113,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1113.mha
c1115,c1115,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1115.mha
c1117,c1117,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1117.mha
c1118,c1118,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1118.mha
c1119,c1119,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1119.mha
c1120,c1120,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1120.mha
c1121,c1121,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1121.mha
c1122,c1122,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1122.mha
c1127,c1127,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1127.mha
c1138,c1138,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1138.mha
c1140,c1140,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1140.mha
c1141,c1141,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1141.mha
c1150,c1150,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1150.mha
c1153,c1153,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1153.mha
c1155,c1155,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1155.mha
c1157,c1157,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1157.mha
c1160,c1160,/scratch/pchalla7/node21/data/cxr_images/original_data/images/c1160.mha
